,index,HR_Mean,HR_Median,HR_std,HR_Min,HR_Max,HR_AUC,Round,Phase,Individual,Puzzler,Frustrated,Cohort
294,100,81.40023972602741,82.19,4.231137597843777,72.6,88.45,23684.27,round_2,phase2,9,1,6,D1_2
295,103,83.7412925170068,85.21000000000001,4.214470160441807,72.88,87.48,24540.43,round_4,phase2,9,1,8,D1_2
296,7,72.69990066225166,72.75,2.6926846247635647,66.25,77.12,21880.33,round_4,phase2,1,1,4,D1_1
297,56,62.86145762711863,60.0,7.375793113867321,55.53,77.37,18477.435,round_4,phase1,5,0,0,D1_1
298,116,68.41635738831616,68.45,0.8442546985188101,66.68,70.15,19841.11,round_4,phase1,10,0,0,D1_2
299,147,76.22363013698632,77.095,8.790646691287701,59.72,91.23,22184.0,round_2,phase3,13,1,1,D1_2
300,124,84.18632653061223,86.025,5.783986730666175,72.08,90.95,24671.86,round_2,phase2,11,0,2,D1_2
301,117,74.23425605536332,74.93,1.9579503748356617,70.6,76.85,21379.825,round_1,phase3,10,0,0,D1_2
302,162,68.38962837837839,59.485,14.549459033466292,54.38,96.33,20174.03,round_4,phase3,14,0,4,D1_2
303,100,81.40023972602741,82.19,4.231137597843777,72.6,88.45,23684.27,round_2,phase2,9,1,6,D1_2
304,30,89.54554421768707,90.105,2.997615242670299,78.45,94.42,26242.005,round_4,phase3,3,1,4,D1_1
305,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
306,125,78.21910652920963,77.42,2.675740675864248,75.62,85.35,22682.6,round_2,phase1,11,0,1,D1_2
307,8,73.89095975232198,74.37,3.479808305956117,67.48,80.85,23789.395,round_4,phase1,1,1,0,D1_1
308,68,82.78097859327218,74.33,16.11091268762806,69.28,116.88,26975.32,round_4,phase1,6,0,1,D1_1
309,142,76.78467362924283,73.8,7.291364600232074,67.42,93.12,29330.505,round_1,phase2,12,1,1,D1_2
310,24,84.27319587628865,84.15,3.225657338961585,78.6,90.62,24440.160000000003,round_3,phase3,3,1,3,D1_1
311,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
312,84,71.88823728813558,71.58,3.889529501034951,64.25,82.95,21130.215,round_3,phase3,8,0,2,D1_1
313,30,89.54554421768707,90.105,2.997615242670299,78.45,94.42,26242.005,round_4,phase3,3,1,4,D1_1
314,119,75.73819112627987,75.72,2.678000136383292,71.92,81.72,22112.57,round_1,phase1,10,0,0,D1_2
315,83,76.8750925925926,77.49000000000001,3.096853440153434,67.53,81.4,24834.8,round_1,phase1,7,1,2,D1_1
316,167,71.1338775510204,69.225,14.0693373637589,57.17,114.33,20820.32,round_1,phase1,14,0,0,D1_2
317,73,79.01816129032257,77.665,4.533856046844992,74.25,89.82,24416.08,round_3,phase2,7,1,6,D1_1
318,8,73.89095975232198,74.37,3.479808305956117,67.48,80.85,23789.395,round_4,phase1,1,1,0,D1_1
319,126,73.15719594594594,73.28999999999999,1.5276874876034428,70.77,75.62,21580.835,round_4,phase3,11,0,1,D1_2
320,13,74.94602564102563,75.82,3.761098505381916,65.42,81.5,23305.9,round_3,phase2,2,0,4,D1_1
321,123,74.00363321799308,73.1,2.1236529105407715,71.88,78.67,21310.81,round_2,phase3,11,0,1,D1_2
322,78,68.34938983050847,69.1,3.890979577870647,61.62,77.05,20090.94,round_4,phase3,7,1,2,D1_1
323,78,68.34938983050847,69.1,3.890979577870647,61.62,77.05,20090.94,round_4,phase3,7,1,2,D1_1
324,120,75.62666666666667,75.07,2.864189640867129,70.85,82.33,21932.160000000003,round_3,phase3,11,0,0,D1_2
325,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
326,85,74.59003311258277,77.555,5.276666211841741,62.98,79.6,22450.255,round_3,phase2,8,0,4,D1_1
327,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
328,69,74.53350574712644,75.92500000000001,6.021685050245261,62.93,82.57,25869.85,round_1,phase3,6,0,2,D1_1
329,33,85.93013888888889,85.33,2.3605523721255386,82.08,92.23,30849.085,round_1,phase3,3,1,3,D1_1
330,56,62.86145762711863,60.0,7.375793113867321,55.53,77.37,18477.435,round_4,phase1,5,0,0,D1_1
331,164,57.83989726027397,54.13,6.796646913571338,52.97,74.14,16825.739999999998,round_4,phase1,14,0,0,D1_2
332,33,85.93013888888889,85.33,2.3605523721255386,82.08,92.23,30849.085,round_1,phase3,3,1,3,D1_1
333,159,66.97862542955326,55.97,21.440490670061784,54.67,121.58,19402.795,round_2,phase3,14,0,1,D1_2
334,106,86.02110344827585,86.57499999999999,3.6802601866124274,79.12,91.65,24857.58,round_1,phase2,9,1,2,D1_2
335,49,70.60831683168317,69.73,5.529045233790237,63.0,79.7,21325.605,round_3,phase2,5,0,3,D1_1
336,119,75.73819112627987,75.72,2.678000136383292,71.92,81.72,22112.57,round_1,phase1,10,0,0,D1_2
337,42,67.08616438356164,63.75,6.71746334264853,59.45,80.28,19517.93,round_4,phase3,4,1,4,D1_1
338,127,81.02607508532424,80.53,2.7468190733537856,77.22,88.18,23661.895000000004,round_4,phase2,11,0,3,D1_2
339,20,69.68678082191781,69.31,4.758353975547309,62.33,82.38,20272.6,round_4,phase1,2,0,1,D1_1
340,133,71.96878205128206,70.16,3.4918519474750305,66.43,77.57,22381.96,round_3,phase2,12,1,4,D1_2
341,37,82.06292063492063,82.85,7.330524201808419,70.72,95.23,25763.095,round_3,phase2,4,1,3,D1_1
342,111,74.61767123287672,74.35,1.842864400161517,70.58,78.15,21713.165,round_2,phase3,10,0,0,D1_2
343,127,81.02607508532424,80.53,2.7468190733537856,77.22,88.18,23661.895000000004,round_4,phase2,11,0,3,D1_2
344,148,92.55235494880544,94.05,13.055984283063736,70.02,113.17,27015.94,round_2,phase2,13,1,1,D1_2
345,5,74.37206081081081,74.05,2.061858338116128,71.27,79.22,21940.505000000005,round_2,phase1,1,1,0,D1_1
346,146,80.05065068493151,79.55,5.046893221604202,71.25,94.5,23289.25,round_3,phase1,13,1,1,D1_2
347,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
348,51,62.65810169491525,60.78,6.144262391024575,55.33,80.75,18415.61,round_2,phase3,5,0,4,D1_1
349,128,75.76498281786942,72.5,9.898006987635943,58.45,98.18,21980.06,round_4,phase1,11,0,0,D1_2
350,28,84.26931818181818,85.285,4.196937908431021,75.27,90.55,25869.805,round_2,phase2,3,1,1,D1_1
351,67,79.00255813953487,77.9,5.434653233412584,71.05,88.0,23697.21,round_4,phase2,6,0,5,D1_1
352,59,69.32238425925925,64.185,11.679892595989845,57.53,95.6,29878.585,round_1,phase1,5,0,5,D1_1
353,112,75.8843686006826,78.32,6.236418670701237,63.77,84.12,22158.86,round_2,phase2,10,0,2,D1_2
354,130,93.46495145631069,94.88,7.187331324790251,74.25,101.68,28792.96,round_1,phase2,11,0,4,D1_2
355,66,72.42087542087542,71.23,3.5282606025771224,68.47,81.92,21433.435,round_4,phase3,6,0,5,D1_1
356,99,75.35182130584191,75.42,1.7704321844347577,72.53,78.52,21850.22,round_2,phase3,9,1,1,D1_2
357,84,71.88823728813558,71.58,3.889529501034951,64.25,82.95,21130.215,round_3,phase3,8,0,2,D1_1
358,51,62.65810169491525,60.78,6.144262391024575,55.33,80.75,18415.61,round_2,phase3,5,0,4,D1_1
359,128,75.76498281786942,72.5,9.898006987635943,58.45,98.18,21980.06,round_4,phase1,11,0,0,D1_2
360,14,78.22567944250872,73.08,10.984611365993729,70.92,109.35,22364.18,round_3,phase1,2,0,1,D1_1
361,118,75.67736292428198,76.32,2.241463758697368,69.55,78.77,28909.93,round_1,phase2,10,0,1,D1_2
362,106,86.02110344827585,86.57499999999999,3.6802601866124274,79.12,91.65,24857.58,round_1,phase2,9,1,2,D1_2
363,35,78.50908675799086,78.33,2.1626306310742027,75.13,85.12,34309.265,round_1,phase1,3,1,1,D1_1
364,108,72.82683501683502,72.72,1.3434375342751923,70.18,75.53,21556.115,round_3,phase3,10,0,0,D1_2
365,93,82.37838440111419,77.05,15.782362624406003,65.08,115.1,29498.915,round_1,phase3,8,0,2,D1_1
366,26,82.78135888501743,83.38,8.07725031322538,65.9,97.31,23667.92,round_3,phase1,3,1,3,D1_1
367,80,71.27470790378007,69.53,6.331068126412963,63.05,87.33,20666.765,round_4,phase1,7,1,3,D1_1
368,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
369,125,78.21910652920963,77.42,2.675740675864248,75.62,85.35,22682.6,round_2,phase1,11,0,1,D1_2
370,91,77.61632911392404,76.95,10.587385986983374,60.7,93.38,24454.49,round_4,phase2,8,0,3,D1_1
371,96,75.62666666666667,75.07,2.864189640867129,70.85,82.33,21932.160000000003,round_3,phase3,9,1,2,D1_2
372,141,72.11307407407408,72.2,3.524340086146593,66.13,78.48,19397.47,round_1,phase3,12,1,0,D1_2
373,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
374,94,79.13373134328357,77.75,3.3372395436826,75.33,87.85,26431.615,round_1,phase2,8,0,5,D1_1
375,30,89.54554421768707,90.105,2.997615242670299,78.45,94.42,26242.005,round_4,phase3,3,1,4,D1_1
376,110,74.9592832764505,74.7,2.30015525792837,71.42,81.87,21885.08,round_3,phase1,10,0,0,D1_2
377,122,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,11,0,1,D1_2
378,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
379,157,72.27250825082508,72.4,5.662387432540269,63.07,83.9,21821.550000000003,round_3,phase2,14,0,4,D1_2
380,49,70.60831683168317,69.73,5.529045233790237,63.0,79.7,21325.605,round_3,phase2,5,0,3,D1_1
381,69,74.53350574712644,75.92500000000001,6.021685050245261,62.93,82.57,25869.85,round_1,phase3,6,0,2,D1_1
382,116,68.41635738831616,68.45,0.8442546985188101,66.68,70.15,19841.11,round_4,phase1,10,0,0,D1_2
383,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
384,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
385,15,72.93326984126983,71.32,4.667086862663014,68.27,84.32,22897.795,round_2,phase3,2,0,2,D1_1
386,167,71.1338775510204,69.225,14.0693373637589,57.17,114.33,20820.32,round_1,phase1,14,0,0,D1_2
387,151,86.6701700680272,81.775,14.043647719446202,70.3,119.88,25400.5,round_4,phase2,13,1,2,D1_2
388,113,72.60205574912891,72.25,3.312010717055149,67.95,83.12,20761.255,round_2,phase1,10,0,1,D1_2
389,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
390,126,73.15719594594594,73.28999999999999,1.5276874876034428,70.77,75.62,21580.835,round_4,phase3,11,0,1,D1_2
391,149,93.30194539249148,91.78,9.113927170147962,81.77,110.58,27248.57,round_2,phase1,13,1,1,D1_2
392,79,86.77973333333333,85.68,7.668898439354421,75.5,103.07,25948.17,round_4,phase2,7,1,4,D1_1
393,145,80.16660000000002,79.785,6.02452571913078,71.93,90.48,23967.55,round_3,phase2,13,1,1,D1_2
394,14,78.22567944250872,73.08,10.984611365993729,70.92,109.35,22364.18,round_3,phase1,2,0,1,D1_1
395,78,68.34938983050847,69.1,3.890979577870647,61.62,77.05,20090.94,round_4,phase3,7,1,2,D1_1
396,77,73.62045871559633,74.235,1.8043781293763272,69.63,77.2,15975.45,round_2,phase1,7,1,2,D1_1
397,59,69.32238425925925,64.185,11.679892595989845,57.53,95.6,29878.585,round_1,phase1,5,0,5,D1_1
398,136,73.75136054421768,70.975,8.979535713155242,62.38,90.47,21609.2,round_2,phase2,12,1,5,D1_2
399,13,74.94602564102563,75.82,3.761098505381916,65.42,81.5,23305.9,round_3,phase2,2,0,4,D1_1
400,136,73.75136054421768,70.975,8.979535713155242,62.38,90.47,21609.2,round_2,phase2,12,1,5,D1_2
401,122,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,11,0,1,D1_2
402,95,92.27958904109587,93.1,7.322805042027889,79.77,107.42,20128.905,round_1,phase1,8,0,2,D1_1
403,11,77.78071100917431,77.93,1.494557236235624,73.43,80.37,33834.619999999995,round_1,phase1,1,1,0,D1_1
404,15,72.93326984126983,71.32,4.667086862663014,68.27,84.32,22897.795,round_2,phase3,2,0,2,D1_1
405,18,68.41869127516779,68.12,1.218890301736678,66.37,71.7,20318.61,round_4,phase3,2,0,0,D1_1
406,106,86.02110344827585,86.57499999999999,3.6802601866124274,79.12,91.65,24857.58,round_1,phase2,9,1,2,D1_2
407,26,82.78135888501743,83.38,8.07725031322538,65.9,97.31,23667.92,round_3,phase1,3,1,3,D1_1
408,41,68.43320945945948,60.115,16.643294353960943,52.95,107.32,20185.13,round_2,phase1,4,1,2,D1_1
409,11,77.78071100917431,77.93,1.494557236235624,73.43,80.37,33834.619999999995,round_1,phase1,1,1,0,D1_1
410,2,73.37195945945946,73.36,3.259568684950544,67.88,80.22,21647.085000000003,round_3,phase1,1,1,0,D1_1
411,91,77.61632911392404,76.95,10.587385986983374,60.7,93.38,24454.49,round_4,phase2,8,0,3,D1_1
412,65,80.36322033898304,79.68,4.051832725777331,74.73,88.05,23625.475,round_2,phase1,6,0,1,D1_1
413,163,73.59453924914676,72.38,9.474555915931097,57.43,93.53,21482.985,round_4,phase2,14,0,8,D1_2
414,109,80.09056478405316,76.9,6.864976572911401,74.2,96.87,24024.065,round_3,phase2,10,0,1,D1_2
415,74,67.77526501766785,67.83,2.1867051991748085,63.33,73.42,19112.025,round_3,phase1,7,1,4,D1_1
416,106,86.02110344827585,86.57499999999999,3.6802601866124274,79.12,91.65,24857.58,round_1,phase2,9,1,2,D1_2
417,10,74.22255255255256,75.5,4.74187158996253,63.92,80.85,24642.54,round_1,phase2,1,1,1,D1_1
418,138,69.9870608108108,64.36,13.542039721048637,58.8,104.4,20642.79,round_4,phase3,12,1,1,D1_2
419,95,92.27958904109587,93.1,7.322805042027889,79.77,107.42,20128.905,round_1,phase1,8,0,2,D1_1
420,152,86.43198630136988,88.255,7.798156150015072,72.57,99.35,25147.785000000003,round_4,phase1,13,1,1,D1_2
421,48,64.58459459459459,62.535,7.107540553274758,57.32,88.32,19041.17,round_3,phase3,5,0,1,D1_1
422,130,93.46495145631069,94.88,7.187331324790251,74.25,101.68,28792.96,round_1,phase2,11,0,4,D1_2
423,80,71.27470790378007,69.53,6.331068126412963,63.05,87.33,20666.765,round_4,phase1,7,1,3,D1_1
424,53,69.12861016949154,65.35,10.733468530780568,57.87,94.38,20320.415,round_2,phase1,5,0,4,D1_1
425,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
426,127,81.02607508532424,80.53,2.7468190733537856,77.22,88.18,23661.895000000004,round_4,phase2,11,0,3,D1_2
427,41,68.43320945945948,60.115,16.643294353960943,52.95,107.32,20185.13,round_2,phase1,4,1,2,D1_1
428,36,68.09829931972789,66.84,4.434840555160058,61.87,79.45,19949.175,round_3,phase3,4,1,2,D1_1
429,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
430,64,83.98339869281045,83.535,2.028126863622961,80.82,94.28,25611.37,round_2,phase2,6,0,7,D1_1
431,43,68.86549668874173,69.42500000000001,2.7234032326783866,63.27,73.12,20725.905,round_4,phase2,4,1,7,D1_1
432,53,69.12861016949154,65.35,10.733468530780568,57.87,94.38,20320.415,round_2,phase1,5,0,4,D1_1
433,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
434,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
435,43,68.86549668874173,69.42500000000001,2.7234032326783866,63.27,73.12,20725.905,round_4,phase2,4,1,7,D1_1
436,46,96.15934131736527,88.02,21.8803070271162,59.83,137.67,32040.635,round_1,phase2,4,1,2,D1_1
437,29,85.68652027027026,86.50999999999999,2.8775795595641878,76.78,89.68,25284.370000000003,round_2,phase1,3,1,4,D1_1
438,94,79.13373134328357,77.75,3.3372395436826,75.33,87.85,26431.615,round_1,phase2,8,0,5,D1_1
439,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
440,62,81.9595486111111,79.74000000000001,7.277546069866027,71.2,98.23,23526.11,round_3,phase1,6,0,2,D1_1
441,113,72.60205574912891,72.25,3.312010717055149,67.95,83.12,20761.255,round_2,phase1,10,0,1,D1_2
442,102,74.4808445945946,74.185,3.080844639221772,69.98,81.85,21968.705,round_4,phase3,9,1,4,D1_2
443,134,69.15505119453925,65.45,9.96662106016674,61.65,101.96,20178.76,round_3,phase1,12,1,0,D1_2
444,152,86.43198630136988,88.255,7.798156150015072,72.57,99.35,25147.785000000003,round_4,phase1,13,1,1,D1_2
445,89,71.36171140939598,71.24000000000001,6.695892913547904,62.45,84.27,21190.035,round_2,phase1,8,0,2,D1_1
446,126,73.15719594594594,73.28999999999999,1.5276874876034428,70.77,75.62,21580.835,round_4,phase3,11,0,1,D1_2
447,30,89.54554421768707,90.105,2.997615242670299,78.45,94.42,26242.005,round_4,phase3,3,1,4,D1_1
448,50,69.9052249134948,72.05,4.725067169709448,59.43,75.38,20135.255,round_3,phase1,5,0,2,D1_1
449,9,72.62548275862069,72.275,3.68753749962226,67.55,81.78,20985.99,round_1,phase3,1,1,2,D1_1
450,20,69.68678082191781,69.31,4.758353975547309,62.33,82.38,20272.6,round_4,phase1,2,0,1,D1_1
451,111,74.61767123287672,74.35,1.842864400161517,70.58,78.15,21713.165,round_2,phase3,10,0,0,D1_2
452,36,68.09829931972789,66.84,4.434840555160058,61.87,79.45,19949.175,round_3,phase3,4,1,2,D1_1
453,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
454,153,85.05220689655174,85.275,2.2675679299432887,80.28,88.23,24580.655,round_1,phase3,13,1,1,D1_2
455,93,82.37838440111419,77.05,15.782362624406003,65.08,115.1,29498.915,round_1,phase3,8,0,2,D1_1
456,47,68.0904608294931,62.325,15.504658772996372,52.18,104.03,29483.045,round_1,phase1,4,1,2,D1_1
457,1,70.98109677419355,70.57,2.5178789984426624,67.12,78.22,21930.4,round_3,phase2,1,1,5,D1_1
458,12,70.08807432432432,70.06,2.474921126882164,66.03,75.17,20672.675,round_3,phase3,2,0,2,D1_1
459,128,75.76498281786942,72.5,9.898006987635943,58.45,98.18,21980.06,round_4,phase1,11,0,0,D1_2
460,33,85.93013888888889,85.33,2.3605523721255386,82.08,92.23,30849.085,round_1,phase3,3,1,3,D1_1
461,33,85.93013888888889,85.33,2.3605523721255386,82.08,92.23,30849.085,round_1,phase3,3,1,3,D1_1
462,38,60.82979094076656,60.05,5.871509969911555,52.52,75.37,17394.11,round_3,phase1,4,1,2,D1_1
463,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
464,141,72.11307407407408,72.2,3.524340086146593,66.13,78.48,19397.47,round_1,phase3,12,1,0,D1_2
465,97,90.6563455149502,88.77,7.506065720483766,81.22,104.88,27205.5,round_3,phase2,9,1,5,D1_2
466,71,77.25604118993135,76.25,5.750076196395535,67.08,88.2,33681.08,round_1,phase1,6,0,0,D1_1
467,69,74.53350574712644,75.92500000000001,6.021685050245261,62.93,82.57,25869.85,round_1,phase3,6,0,2,D1_1
468,159,66.97862542955326,55.97,21.440490670061784,54.67,121.58,19402.795,round_2,phase3,14,0,1,D1_2
469,149,93.30194539249148,91.78,9.113927170147962,81.77,110.58,27248.57,round_2,phase1,13,1,1,D1_2
470,94,79.13373134328357,77.75,3.3372395436826,75.33,87.85,26431.615,round_1,phase2,8,0,5,D1_1
471,32,83.66142405063292,83.07499999999999,3.334019767024754,78.33,93.55,26349.56,round_4,phase1,3,1,3,D1_1
472,20,69.68678082191781,69.31,4.758353975547309,62.33,82.38,20272.6,round_4,phase1,2,0,1,D1_1
473,22,77.07753709198812,69.77,16.91089639352975,60.23,114.48,25902.395,round_1,phase2,2,0,4,D1_1
474,21,78.53584775086506,70.18,15.509766324769757,68.4,113.78,22607.06,round_1,phase3,2,0,2,D1_1
475,60,69.97936026936027,68.43,4.140237939716774,62.85,77.97,20706.095,round_3,phase3,6,0,5,D1_1
476,148,92.55235494880544,94.05,13.055984283063736,70.02,113.17,27015.94,round_2,phase2,13,1,1,D1_2
477,33,85.93013888888889,85.33,2.3605523721255386,82.08,92.23,30849.085,round_1,phase3,3,1,3,D1_1
478,67,79.00255813953487,77.9,5.434653233412584,71.05,88.0,23697.21,round_4,phase2,6,0,5,D1_1
479,118,75.67736292428198,76.32,2.241463758697368,69.55,78.77,28909.93,round_1,phase2,10,0,1,D1_2
480,121,90.6563455149502,88.77,7.506065720483766,81.22,104.88,27205.5,round_3,phase2,11,0,3,D1_2
481,78,68.34938983050847,69.1,3.890979577870647,61.62,77.05,20090.94,round_4,phase3,7,1,2,D1_1
482,115,72.27681355932202,72.12,3.492905056028257,66.87,82.5,21244.5,round_4,phase2,10,0,5,D1_2
483,22,77.07753709198812,69.77,16.91089639352975,60.23,114.48,25902.395,round_1,phase2,2,0,4,D1_1
484,44,90.53556313993174,94.0,19.733227439482945,63.58,119.38,26457.225,round_4,phase1,4,1,2,D1_1
485,74,67.77526501766785,67.83,2.1867051991748085,63.33,73.42,19112.025,round_3,phase1,7,1,4,D1_1
486,17,72.12679054054054,71.285,4.083333571272753,67.95,84.47,21272.105,round_2,phase1,2,0,1,D1_1
487,19,66.05290429042904,65.07,4.748375478293847,59.15,73.88,19946.605,round_4,phase2,2,0,5,D1_1
488,17,72.12679054054054,71.285,4.083333571272753,67.95,84.47,21272.105,round_2,phase1,2,0,1,D1_1
489,105,80.29020547945204,79.635,2.8548577926146077,76.13,88.6,23359.415,round_1,phase3,9,1,0,D1_2
490,145,80.16660000000002,79.785,6.02452571913078,71.93,90.48,23967.55,round_3,phase2,13,1,1,D1_2
491,35,78.50908675799086,78.33,2.1626306310742027,75.13,85.12,34309.265,round_1,phase1,3,1,1,D1_1
492,138,69.9870608108108,64.36,13.542039721048637,58.8,104.4,20642.79,round_4,phase3,12,1,1,D1_2
493,97,90.6563455149502,88.77,7.506065720483766,81.22,104.88,27205.5,round_3,phase2,9,1,5,D1_2
494,75,77.56958620689656,77.445,6.694663771361022,64.92,88.82,22417.85,round_2,phase3,7,1,5,D1_1
495,162,68.38962837837839,59.485,14.549459033466292,54.38,96.33,20174.03,round_4,phase3,14,0,4,D1_2
496,167,71.1338775510204,69.225,14.0693373637589,57.17,114.33,20820.32,round_1,phase1,14,0,0,D1_2
497,84,71.88823728813558,71.58,3.889529501034951,64.25,82.95,21130.215,round_3,phase3,8,0,2,D1_1
498,115,72.27681355932202,72.12,3.492905056028257,66.87,82.5,21244.5,round_4,phase2,10,0,5,D1_2
499,76,79.48,77.58,6.854396313428983,72.1,95.72,23611.04,round_2,phase2,7,1,6,D1_1
500,59,69.32238425925925,64.185,11.679892595989845,57.53,95.6,29878.585,round_1,phase1,5,0,5,D1_1
501,118,75.67736292428198,76.32,2.241463758697368,69.55,78.77,28909.93,round_1,phase2,10,0,1,D1_2
502,121,90.6563455149502,88.77,7.506065720483766,81.22,104.88,27205.5,round_3,phase2,11,0,3,D1_2
503,3,78.91682242990655,77.88,4.0545949084335575,72.32,84.92,25258.905,round_2,phase3,1,1,1,D1_1
504,91,77.61632911392404,76.95,10.587385986983374,60.7,93.38,24454.49,round_4,phase2,8,0,3,D1_1
505,6,77.25340067340068,77.75,3.204754842270092,72.43,82.9,22867.07,round_4,phase3,1,1,0,D1_1
506,1,70.98109677419355,70.57,2.5178789984426624,67.12,78.22,21930.4,round_3,phase2,1,1,5,D1_1
507,164,57.83989726027397,54.13,6.796646913571338,52.97,74.14,16825.739999999998,round_4,phase1,14,0,0,D1_2
508,44,90.53556313993174,94.0,19.733227439482945,63.58,119.38,26457.225,round_4,phase1,4,1,2,D1_1
509,27,83.5448,82.95,2.499542249450912,79.5,88.13,27067.16,round_2,phase3,3,1,4,D1_1
510,34,84.9991884816754,85.2,4.690458301407477,73.97,98.37,32374.805,round_1,phase2,3,1,2,D1_1
511,136,73.75136054421768,70.975,8.979535713155242,62.38,90.47,21609.2,round_2,phase2,12,1,5,D1_2
512,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
513,49,70.60831683168317,69.73,5.529045233790237,63.0,79.7,21325.605,round_3,phase2,5,0,3,D1_1
514,154,88.47687296416937,86.7,4.947903364661782,80.85,99.82,27076.185,round_1,phase2,13,1,1,D1_2
515,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
516,110,74.9592832764505,74.7,2.30015525792837,71.42,81.87,21885.08,round_3,phase1,10,0,0,D1_2
517,149,93.30194539249148,91.78,9.113927170147962,81.77,110.58,27248.57,round_2,phase1,13,1,1,D1_2
518,37,82.06292063492063,82.85,7.330524201808419,70.72,95.23,25763.095,round_3,phase2,4,1,3,D1_1
519,47,68.0904608294931,62.325,15.504658772996372,52.18,104.03,29483.045,round_1,phase1,4,1,2,D1_1
520,68,82.78097859327218,74.33,16.11091268762806,69.28,116.88,26975.32,round_4,phase1,6,0,1,D1_1
521,63,75.22040677966102,75.07,4.595892706095332,67.17,95.6,22104.43,round_2,phase3,6,0,6,D1_1
522,12,70.08807432432432,70.06,2.474921126882164,66.03,75.17,20672.675,round_3,phase3,2,0,2,D1_1
523,45,76.73518207282913,76.13,4.486293706029105,62.23,85.08,27328.01,round_1,phase3,4,1,1,D1_1
524,90,70.3712837837838,69.285,4.295085055554547,66.33,82.82,20755.02,round_4,phase3,8,0,1,D1_1
525,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
526,41,68.43320945945948,60.115,16.643294353960943,52.95,107.32,20185.13,round_2,phase1,4,1,2,D1_1
527,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
528,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
529,76,79.48,77.58,6.854396313428983,72.1,95.72,23611.04,round_2,phase2,7,1,6,D1_1
530,36,68.09829931972789,66.84,4.434840555160058,61.87,79.45,19949.175,round_3,phase3,4,1,2,D1_1
531,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
532,46,96.15934131736527,88.02,21.8803070271162,59.83,137.67,32040.635,round_1,phase2,4,1,2,D1_1
533,159,66.97862542955326,55.97,21.440490670061784,54.67,121.58,19402.795,round_2,phase3,14,0,1,D1_2
534,25,79.63875409836065,78.83,5.830838593699953,70.0,91.65,24199.705,round_3,phase2,3,1,4,D1_1
535,160,69.83388513513515,70.55,3.921587551280037,60.48,75.5,20598.005,round_2,phase2,14,0,6,D1_2
536,62,81.9595486111111,79.74000000000001,7.277546069866027,71.2,98.23,23526.11,round_3,phase1,6,0,2,D1_1
537,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
538,30,89.54554421768707,90.105,2.997615242670299,78.45,94.42,26242.005,round_4,phase3,3,1,4,D1_1
